rmse,filenumber
processed_cgm_data_Subject15,26.67229
processed_cgm_data_Subject11,32.334286
processed_cgm_data_Subject13,18.73537
processed_cgm_data_Subject22,22.949738
processed_cgm_data_Subject16,32.556072
processed_cgm_data_Subject20,27.99211
processed_cgm_data_Subject18,24.014694
processed_cgm_data_Subject12,31.337654
processed_cgm_data_Subject14,35.204357
processed_cgm_data_Subject17,31.70785
processed_cgm_data_Subject21,24.1725
processed_cgm_data_Subject19,30.470934
