rmse,filenumber
processed_cgm_data_Subject15,25.905191
processed_cgm_data_Subject11,31.884563
processed_cgm_data_Subject13,18.381758
processed_cgm_data_Subject22,21.754175
processed_cgm_data_Subject16,31.67823
processed_cgm_data_Subject20,27.363451
processed_cgm_data_Subject18,22.978252
processed_cgm_data_Subject12,30.619932
processed_cgm_data_Subject14,33.680965
processed_cgm_data_Subject17,30.517496
processed_cgm_data_Subject21,23.72304
processed_cgm_data_Subject19,29.508776
