rmse,filenumber
processed_cgm_data_Subject35,28.185066
processed_cgm_data_Subject33,26.812954
processed_cgm_data_Subject44,20.44601
processed_cgm_data_Subject38,22.93418
processed_cgm_data_Subject42,18.166353
processed_cgm_data_Subject40,28.416086
processed_cgm_data_Subject37,25.67686
processed_cgm_data_Subject36,23.260069
processed_cgm_data_Subject39,19.415756
processed_cgm_data_Subject43,28.883581
processed_cgm_data_Subject41,21.047329
processed_cgm_data_Subject34,23.654879
