rmse,filenumber
processed_cgm_data_Subject35,28.754066
processed_cgm_data_Subject33,25.92591
processed_cgm_data_Subject44,20.825686
processed_cgm_data_Subject38,23.88259
processed_cgm_data_Subject42,18.977291
processed_cgm_data_Subject40,28.328226
processed_cgm_data_Subject37,25.357962
processed_cgm_data_Subject36,22.949955
processed_cgm_data_Subject39,20.958569
processed_cgm_data_Subject43,30.138569
processed_cgm_data_Subject41,21.171034
processed_cgm_data_Subject34,23.37924
