rmse,filenumber
processed_cgm_data_Subject11,30.282558
processed_cgm_data_Subject8,35.268314
processed_cgm_data_Subject6,20.54264
processed_cgm_data_Subject5,18.492268
processed_cgm_data_Subject10,31.184341
processed_cgm_data_Subject3,20.404045
processed_cgm_data_Subject7,25.18037
processed_cgm_data_Subject4,22.958017
processed_cgm_data_Subject9,25.02986
processed_cgm_data_Subject1,19.833075
processed_cgm_data_Subject2,24.593191
