rmse,filenumber
processed_cgm_data_Subject15,29.007948
processed_cgm_data_Subject11,34.683834
processed_cgm_data_Subject13,20.073254
processed_cgm_data_Subject22,23.977705
processed_cgm_data_Subject16,36.6171
processed_cgm_data_Subject20,29.485369
processed_cgm_data_Subject18,24.988325
processed_cgm_data_Subject12,34.165546
processed_cgm_data_Subject14,41.957256
processed_cgm_data_Subject17,32.13617
processed_cgm_data_Subject21,25.652645
processed_cgm_data_Subject19,33.02498
