rmse,filenumber
processed_cgm_data_Subject22,20.060888
processed_cgm_data_Subject23,33.206722
processed_cgm_data_Subject24,34.12314
processed_cgm_data_Subject25,21.619099
processed_cgm_data_Subject26,30.02392
processed_cgm_data_Subject27,26.37515
processed_cgm_data_Subject28,19.29342
processed_cgm_data_Subject29,21.050816
processed_cgm_data_Subject30,24.534914
processed_cgm_data_Subject31,17.805319
processed_cgm_data_Subject32,29.251442
processed_cgm_data_Subject33,27.671602
