rmse,filenumber
processed_cgm_data_Subject22,20.605791
processed_cgm_data_Subject23,33.533886
processed_cgm_data_Subject24,33.819183
processed_cgm_data_Subject25,21.846453
processed_cgm_data_Subject26,30.175026
processed_cgm_data_Subject27,26.347244
processed_cgm_data_Subject28,19.23338
processed_cgm_data_Subject29,21.24898
processed_cgm_data_Subject30,25.512838
processed_cgm_data_Subject31,18.146938
processed_cgm_data_Subject32,29.219995
processed_cgm_data_Subject33,27.455626
