rmse,filenumber
processed_cgm_data_Subject11,31.866528
processed_cgm_data_Subject12,30.947756
processed_cgm_data_Subject13,18.674124
processed_cgm_data_Subject14,37.81041
processed_cgm_data_Subject15,26.266253
processed_cgm_data_Subject16,32.894054
processed_cgm_data_Subject17,30.90551
processed_cgm_data_Subject18,23.256834
processed_cgm_data_Subject19,29.73513
processed_cgm_data_Subject20,27.597553
processed_cgm_data_Subject21,23.83404
processed_cgm_data_Subject22,21.720495
