rmse,filenumber
processed_cgm_data_Subject33,38.829712
processed_cgm_data_Subject27,39.02788
processed_cgm_data_Subject26,36.234993
processed_cgm_data_Subject23,39.14031
processed_cgm_data_Subject22,33.35869
processed_cgm_data_Subject28,34.187622
processed_cgm_data_Subject29,34.40916
processed_cgm_data_Subject25,34.35614
processed_cgm_data_Subject32,38.224342
processed_cgm_data_Subject30,33.395424
processed_cgm_data_Subject24,40.98808
processed_cgm_data_Subject31,32.87955
