rmse,filenumber
processed_cgm_data_Subject22,23.993767
processed_cgm_data_Subject23,38.80131
processed_cgm_data_Subject24,38.359703
processed_cgm_data_Subject25,24.582302
processed_cgm_data_Subject26,35.47895
processed_cgm_data_Subject27,27.719286
processed_cgm_data_Subject28,21.10965
processed_cgm_data_Subject29,23.610195
processed_cgm_data_Subject30,30.964666
processed_cgm_data_Subject31,21.122168
processed_cgm_data_Subject32,33.168453
processed_cgm_data_Subject33,30.989546
