rmse,filenumber
1239,15.554926
1230,16.714071
1345,20.043236
1271,24.370726
1211,23.72419
1201,18.049622
1343,14.09234
1286,14.740329
1205,20.428465
1219,16.398802
1330,21.0764
1336,24.616308
1311,18.844194
1348,33.437817
