rmse,filenumber
1459,21.952045
1363,20.050648
1422,21.621712
1377,20.196098
1408,25.830965
1362,16.690998
1435,17.025795
1361,18.428326
1381,18.559717
1457,22.357138
1348,33.854034
1427,21.307526
1433,20.638266
1386,22.294302
