rmse,filenumber
248,15.478403
24,20.716095
1,26.306871
152,23.243765
187,23.655912
11,17.033316
173,19.348972
103,12.173719
115,22.859648
18,20.855501
25,23.80895
144,18.782291
114,20.008532
