rmse,filenumber
1459,21.712486
1363,19.724789
1422,21.4547
1377,20.066893
1408,25.530428
1362,16.490788
1435,17.052023
1361,18.320194
1381,18.433954
1457,22.183147
1348,33.650135
1427,21.295212
1433,20.523027
1386,21.983824
