rmse,filenumber
processed_cgm_data_Subject11,34.124924
processed_cgm_data_Subject8,41.22275
processed_cgm_data_Subject6,23.234535
processed_cgm_data_Subject5,22.55941
processed_cgm_data_Subject10,36.367336
processed_cgm_data_Subject3,24.543234
processed_cgm_data_Subject7,34.54349
processed_cgm_data_Subject4,24.298878
processed_cgm_data_Subject9,28.45135
processed_cgm_data_Subject1,23.608706
processed_cgm_data_Subject2,28.88834
