rmse,filenumber
processed_cgm_data_Subject33,26.413681
processed_cgm_data_Subject34,23.847284
processed_cgm_data_Subject35,28.6115
processed_cgm_data_Subject36,23.022926
processed_cgm_data_Subject37,25.156925
processed_cgm_data_Subject38,23.062603
processed_cgm_data_Subject39,19.932293
processed_cgm_data_Subject40,27.885817
processed_cgm_data_Subject41,20.746067
processed_cgm_data_Subject42,17.966145
processed_cgm_data_Subject43,29.2011
processed_cgm_data_Subject44,20.19752
