rmse,filenumber
processed_cgm_data_Subject45,34.994205
processed_cgm_data_Subject49,30.74848
processed_cgm_data_Subject44,26.685299
processed_cgm_data_Subject53,39.943104
processed_cgm_data_Subject47,26.714334
processed_cgm_data_Subject50,32.804573
processed_cgm_data_Subject46,36.46328
processed_cgm_data_Subject51,41.923088
processed_cgm_data_Subject54,26.565432
processed_cgm_data_Subject48,33.157425
