rmse,filenumber
processed_cgm_data_Subject44,19.85061
processed_cgm_data_Subject45,25.638695
processed_cgm_data_Subject46,25.645582
processed_cgm_data_Subject47,18.48559
processed_cgm_data_Subject48,23.544798
processed_cgm_data_Subject49,22.58925
processed_cgm_data_Subject50,24.743484
processed_cgm_data_Subject51,27.340082
processed_cgm_data_Subject53,26.054787
processed_cgm_data_Subject54,20.01152
