rmse,filenumber
processed_cgm_data_Subject33,27.938265
processed_cgm_data_Subject27,26.905252
processed_cgm_data_Subject26,28.841948
processed_cgm_data_Subject23,32.63509
processed_cgm_data_Subject22,20.371765
processed_cgm_data_Subject28,19.772104
processed_cgm_data_Subject29,21.474146
processed_cgm_data_Subject25,21.926811
processed_cgm_data_Subject32,29.202044
processed_cgm_data_Subject30,25.556564
processed_cgm_data_Subject24,34.24003
processed_cgm_data_Subject31,18.132225
