rmse,filenumber
processed_cgm_data_Subject33,31.897032
processed_cgm_data_Subject34,28.78492
processed_cgm_data_Subject35,34.907112
processed_cgm_data_Subject36,29.107662
processed_cgm_data_Subject37,31.705702
processed_cgm_data_Subject38,30.350975
processed_cgm_data_Subject39,27.895124
processed_cgm_data_Subject40,34.302357
processed_cgm_data_Subject41,28.41556
processed_cgm_data_Subject42,26.306126
processed_cgm_data_Subject43,35.539898
processed_cgm_data_Subject44,27.732084
