rmse,filenumber
processed_cgm_data_Subject33,29.63024
processed_cgm_data_Subject27,26.808998
processed_cgm_data_Subject26,32.904972
processed_cgm_data_Subject23,36.263977
processed_cgm_data_Subject22,22.213633
processed_cgm_data_Subject28,20.13369
processed_cgm_data_Subject29,22.643972
processed_cgm_data_Subject25,23.117908
processed_cgm_data_Subject32,31.306591
processed_cgm_data_Subject30,28.338688
processed_cgm_data_Subject24,36.671227
processed_cgm_data_Subject31,19.559608
