rmse,filenumber
1459,22.24437
1363,19.511894
1422,21.3648
1377,20.4479
1408,25.476036
1362,17.820047
1435,16.183321
1361,20.905655
1381,19.14705
1457,22.959219
1348,30.522142
1427,23.867378
1433,22.968208
1386,23.25264
