rmse,filenumber
1636,17.467503
1459,22.870203
1484,22.186806
1558,31.674751
1689,21.600922
1650,19.073263
1503,21.796087
1726,18.179945
1695,21.987234
1683,22.107046
1554,25.342949
1722,20.824587
