rmse,filenumber
1239,15.686916
1230,16.433586
1345,20.148874
1271,24.867052
1211,23.724928
1201,17.737152
1343,13.1298065
1286,14.501349
1205,20.571482
1219,16.327927
1330,21.256971
1336,24.4009
1311,18.63101
1348,33.98406
