rmse,filenumber
1239,15.313308
1230,17.591957
1345,19.807293
1271,23.720472
1211,23.152105
1201,18.5906
1343,14.735907
1286,15.203985
1205,20.64191
1219,16.49623
1330,21.660067
1336,25.477842
1311,19.04993
1348,32.658936
