rmse,filenumber
1636,15.631717
1459,21.306631
1484,21.580336
1558,29.817884
1689,20.167076
1650,16.491009
1503,19.78727
1726,15.997233
1695,19.024395
1683,19.900452
1554,23.248505
1722,18.842045
