rmse,filenumber
1459,22.402243
1363,19.919022
1422,21.226007
1377,20.798302
1408,25.377449
1362,18.145681
1435,16.137403
1361,21.247726
1381,19.727022
1457,23.345093
1348,30.190447
1427,24.041563
1433,23.104507
1386,23.724821
