rmse,filenumber
1636,17.351099
1459,22.727043
1484,21.684364
1558,30.750265
1689,21.092714
1650,19.064175
1503,21.63836
1726,18.03839
1695,22.58558
1683,21.9214
1554,25.326857
1722,20.425577
