rmse,filenumber
1015,11.347721
248,14.437886
252,20.671074
1201,18.04404
1082,16.657303
1115,22.236364
1139,20.652803
1194,15.125354
1171,20.586842
1043,19.119272
1010,21.904633
1143,17.476076
1121,23.825003
1127,18.297447
