rmse,filenumber
1459,21.48299
1363,19.656258
1422,21.438776
1377,19.991798
1408,25.536171
1362,16.408442
1435,16.899529
1361,18.417513
1381,18.664999
1457,22.208721
1348,33.81517
1427,21.056894
1433,20.439348
1386,21.979097
