rmse,filenumber
1459,21.706024
1363,19.608204
1422,21.418234
1377,19.98099
1408,25.397655
1362,16.375883
1435,16.899435
1361,18.319887
1381,18.466698
1457,22.124706
1348,33.704193
1427,21.156355
1433,20.385786
1386,21.896965
