rmse,filenumber
1239,15.628432
1230,16.510735
1345,20.045938
1271,24.525837
1211,23.684639
1201,18.025627
1343,13.512701
1286,14.634941
1205,20.321688
1219,16.269096
1330,21.086521
1336,24.411991
1311,18.554024
1348,33.658173
