rmse,filenumber
248,15.027409
24,20.56141
1,26.46437
152,23.201544
187,24.157372
11,16.980629
173,19.39551
103,12.364136
115,23.031046
18,21.116182
25,25.367956
144,19.279806
114,20.37406
