rmse,filenumber
1636,17.974007
1459,22.86145
1484,22.35756
1558,31.157503
1689,21.510809
1650,19.694881
1503,22.198177
1726,18.679173
1695,23.232168
1683,22.383812
1554,25.676828
1722,21.077858
