rmse,filenumber
248,14.857287
24,20.337383
1,26.492844
152,22.879568
187,23.906036
11,16.88397
173,19.362629
103,11.966995
115,22.96034
18,21.067394
25,25.10488
144,19.034103
114,20.137266
