rmse,filenumber
1015,11.28289
248,14.499996
252,21.25242
1201,18.09172
1082,17.080452
1115,22.684875
1139,21.061914
1194,15.285427
1171,20.717144
1043,19.228804
1010,22.28652
1143,16.86805
1121,24.446833
1127,18.1521
