rmse,filenumber
1015,11.033062
248,14.33935
252,20.813978
1201,17.882244
1082,16.882973
1115,22.81582
1139,20.51905
1194,14.873798
1171,20.506197
1043,18.827282
1010,22.144592
1143,16.947447
1121,24.14704
1127,18.002209
