rmse,filenumber
1015,10.812229
248,14.178671
252,20.913286
1201,18.028757
1082,16.720995
1115,23.674196
1139,21.018492
1194,15.067963
1171,20.844421
1043,19.069527
1010,22.675644
1143,17.214096
1121,24.283796
1127,17.906513
