rmse,filenumber
1239,15.235071
1230,17.182606
1345,19.680563
1271,23.774443
1211,23.054348
1201,18.317255
1343,14.114971
1286,14.819448
1205,20.608541
1219,16.307173
1330,21.388988
1336,25.338345
1311,19.010004
1348,33.027054
